,week,hour_of_week,WindowsToAgentCalls,rate,treatment
149,1,149,20,0.00026784518548279097,0.0
150,1,150,44,0.0005278374260727696,0.0
151,1,151,192,0.002098360655737705,0.0
152,1,152,239,0.002454504374974325,0.0
153,1,153,259,0.002631445262890526,0.0
154,1,154,270,0.0027908995999710575,0.0
155,1,155,299,0.0030999554187013363,0.0
156,1,156,352,0.0036486514501316417,0.0
157,1,157,296,0.003208985158443642,0.0
158,1,158,278,0.0032055347362352263,0.0
159,1,159,289,0.003466183719730861,0.0
160,1,160,189,0.0021479225384125828,0.0
161,1,161,170,0.001793854465642411,0.0
162,1,162,62,0.0006755284375680976,0.0
163,1,163,36,0.000400427122263748,0.0
164,1,164,36,0.0004103967168262654,0.0
165,1,165,23,0.000276618519008503,0.0
166,1,166,14,0.0001645239382330129,0.0
167,1,167,8,9.2660157290617e-05,0.0
168,2,0,9,0.0001012669622161712,0.0
169,2,1,7,7.643590303559729e-05,0.0
170,2,2,6,6.553795740032768e-05,0.0
171,2,3,9,8.66109148999644e-05,0.0
172,2,4,16,0.00010206034317790394,0.0
173,2,5,50,0.00020907817432938176,0.0
174,2,6,233,0.0008489180848699479,0.0
175,2,7,300,0.0011281249059895912,0.0
176,2,8,362,0.0014302421139136482,0.0
177,2,9,411,0.0018212595494265912,0.0
178,2,10,506,0.0023442965488804364,0.0
179,2,11,503,0.0024039150839697573,0.0
180,2,12,525,0.002673837644578221,0.0
181,2,13,511,0.002849463564784868,0.0
182,2,14,438,0.0030034354364238546,0.0
183,2,15,382,0.0032169233749063135,0.0
184,2,16,325,0.0028711261882045304,0.0
185,2,17,289,0.0026881970476341074,0.0
186,2,18,252,0.002484423061755659,0.0
187,2,19,164,0.0017202857352648087,0.0
188,2,20,111,0.0012578331274717555,0.0
189,2,21,59,0.0007214477867449255,0.0
190,2,22,15,0.00017761568701747739,0.0
191,2,23,9,0.00010473885113117959,0.0
192,2,24,6,6.824851559478581e-05,0.0
193,2,25,5,5.554321261941791e-05,0.0
194,2,26,3,3.305857980341164e-05,0.0
195,2,27,11,0.00011266682371739064,0.0
196,2,28,13,9.940357852882704e-05,0.0
197,2,29,46,0.00024918878217108437,0.0
198,2,30,208,0.0009632662134375637,0.0
199,2,31,267,0.0012096006958601756,0.0
200,2,32,325,0.0015124087319499835,0.0
201,2,33,420,0.002126776111240518,0.0
202,2,34,447,0.0023495277291577968,0.0
203,2,35,459,0.0024291883652991235,0.0
204,2,36,450,0.0024944429354604464,0.0
205,2,37,434,0.0026203457165800263,0.0
206,2,38,392,0.0027840909090909092,0.0
207,2,39,358,0.0030085803366584588,0.0
208,2,40,318,0.0028086414301107558,0.0
209,2,41,278,0.0025256884318018698,0.0
210,2,42,186,0.0018116824296025014,0.0
211,2,43,172,0.0017206710617140685,0.0
212,2,44,128,0.0013530798422816308,0.0
213,2,45,57,0.0006405501989076933,0.0
214,2,46,13,0.00014684121945985023,0.0
215,2,47,16,0.0001781975319641823,0.0
216,2,48,13,0.00013795445380648173,0.0
217,2,49,2,2.0957989709627054e-05,0.0
218,2,50,7,7.434865269620078e-05,0.0
219,2,51,11,0.00010922884435882668,0.0
220,2,52,12,9.6254110852651e-05,0.0
221,2,53,59,0.0003550944009437085,0.0
222,2,54,211,0.0010552057651241993,0.0
223,2,55,275,0.0013275340210764128,0.0
224,2,56,316,0.0015548655976145606,0.0
225,2,57,365,0.0019268839910254719,0.0
226,2,58,474,0.002553672925140748,0.0
227,2,59,456,0.0024581945208137918,0.0
228,2,60,478,0.0027306483861753786,0.0
229,2,61,431,0.00269786424297053,0.0
230,2,62,421,0.002960972830788491,0.0
231,2,63,409,0.0032615890078868254,0.0
232,2,64,346,0.0029394773507323206,0.0
233,2,65,311,0.0026658666209497684,0.0
234,2,66,271,0.0024530214707266735,0.0
235,2,67,189,0.0018132627216209992,0.0
236,2,68,120,0.0012345424991255325,0.0
237,2,69,75,0.0008359433341878532,0.0
238,2,70,27,0.00029948089977372555,0.0
239,2,71,12,0.00013216732383197129,0.0
240,2,72,9,9.537535500826587e-05,0.0
241,2,73,8,8.298238698836172e-05,0.0
242,2,74,11,0.00011626063520583417,0.0
243,2,75,7,6.850387536209191e-05,0.0
244,2,76,22,0.00016132817083186672,0.0
245,2,77,48,0.0002494608008731128,0.0
246,2,78,225,0.0009710078630058951,0.0
247,2,79,354,0.0014937780347113506,0.0
248,2,80,368,0.001588870994900933,0.0
249,2,104,16,7.693528300163007e-05,0.0
250,2,105,419,0.002212015626649773,0.0
251,2,106,427,0.002366476942090591,0.0
252,2,107,497,0.0028432006315681083,0.0
253,2,108,503,0.0031024869239119706,0.0
254,2,109,549,0.003728049327049748,0.0
255,2,110,399,0.003252416896265019,0.0
256,2,111,313,0.0030949649962425346,0.0
257,2,112,302,0.00334048625091255,0.0
258,2,113,242,0.002909772989611389,0.0
259,2,114,174,0.002220889121472424,0.0
260,2,115,134,0.0017827446284840018,0.0
261,2,116,108,0.0015429012257493072,0.0
262,2,117,74,0.0011690548033934185,0.0
263,2,118,18,0.00030453245808449085,0.0
264,2,119,9,0.00016216800605427223,0.0
265,2,120,12,0.00022240756185710315,0.0
266,2,121,4,7.38320689591524e-05,0.0
267,2,122,8,0.0001432639100302645,0.0
268,2,123,14,0.0002318418176398503,0.0
269,2,124,15,0.0002164877034984413,0.0
270,2,125,23,0.00027971007442720243,0.0
271,2,126,66,0.0006980581292042137,0.0
272,2,127,264,0.002559925529439144,0.0
273,2,128,306,0.002840170781511045,0.0
274,2,129,320,0.00298493540413227,0.0
275,2,130,355,0.0033894097653191773,0.0
276,2,131,344,0.0033874938453963563,0.0
277,2,132,377,0.0038532297628781683,0.0
278,2,133,312,0.003413790839661247,0.0
279,2,134,326,0.003816525790816924,0.0
280,2,135,257,0.0032044088676092867,0.0
281,2,136,235,0.003039002689840679,0.0
282,2,137,161,0.0021456367610213764,0.0
283,2,138,70,0.0009486380268329042,0.0
284,2,139,45,0.0006057342845605062,0.0
285,2,140,43,0.0005802577423925511,0.0
286,2,141,33,0.0004806151874399231,0.0
287,2,142,14,0.0002181296936835873,0.0
288,2,143,10,0.0001691017316017316,0.0
289,2,144,7,0.0001219405975089278,0.0
290,2,145,7,0.00012256618574029977,0.0
291,2,146,6,9.89282769991756e-05,0.0
292,2,147,5,7.918157919741552e-05,0.0
293,2,148,13,0.00019009460862444617,0.0
294,2,149,13,0.00016773544249900003,0.0
295,2,150,57,0.0006644905572394498,0.0
296,2,151,192,0.0020440536138229127,0.0
297,2,152,230,0.002329750919238678,0.0
298,2,153,286,0.0028327770129059735,0.0
299,2,154,293,0.002867601002192296,0.0
300,2,155,294,0.0029075804776739354,0.0
301,2,156,297,0.00298946139367281,0.0
302,2,157,284,0.003032050050178293,0.0
303,2,158,249,0.002853737364476127,0.0
304,2,159,241,0.002797089170274254,0.0
305,2,160,199,0.002236734143353303,0.0
306,2,161,184,0.001872792598397948,0.0
307,2,162,62,0.0006520755987000558,0.0
308,2,163,46,0.0004985747265967939,0.0
309,2,164,51,0.0005650906915158835,0.0
310,2,165,26,0.0002992564627886098,0.0
311,2,166,16,0.00017847780740013608,0.0
312,2,167,19,0.00021395432638169452,0.0
313,3,0,6,6.65335994677312e-05,0.0
314,3,1,2,2.1911804984935634e-05,0.0
315,3,2,3,3.292217198542645e-05,0.0
316,3,3,10,9.740512740590665e-05,0.0
317,3,4,24,0.0001613011627125479,0.0
318,3,5,56,0.0002760021094446936,0.0
319,3,6,250,0.0011641280913421465,0.0
320,3,7,393,0.0019207366244886588,0.0
321,3,8,420,0.002166523091525284,0.0
322,3,9,478,0.002746763358866357,0.0
323,3,10,488,0.0029594052080680177,0.0
324,3,11,526,0.0032368234823543893,0.0
325,3,12,536,0.00344634693654478,0.0
326,3,13,502,0.0034818796601352522,0.0
327,3,14,473,0.0037620895902265206,0.0
328,3,15,344,0.0031894673404107366,0.0
329,3,16,311,0.0029792125682536644,0.0
330,3,17,282,0.002759241502123246,0.0
331,3,18,218,0.0022607306930487714,0.0
332,3,19,149,0.001620692655760529,0.0
333,3,20,138,0.0016175539770729307,0.0
334,3,21,66,0.0008205179208573169,0.0
335,3,22,14,0.00017257106229815348,0.0
336,3,23,6,7.157683773530885e-05,0.0
337,3,24,7,8.01777655602135e-05,0.0
338,3,25,5,5.6254992630595965e-05,0.0
339,3,26,7,7.816600225564749e-05,0.0
340,3,27,12,0.00012009848075421846,0.0
341,3,28,14,9.5486229521614e-05,0.0
342,3,29,53,0.0002393554564011778,0.0
343,3,30,204,0.0008133290274737761,0.0
344,3,31,279,0.001141234988055892,0.0
345,3,32,321,0.0013754745601480885,0.0
346,3,33,406,0.001964512960462967,0.0
347,3,34,449,0.002278632617433316,0.0
348,3,35,444,0.002312162809590268,0.0
349,3,36,455,0.0025247901094815578,0.0
350,3,37,460,0.0028368969281340004,0.0
351,3,38,427,0.003124291181011334,0.0
352,3,39,407,0.0035728707621539057,0.0
353,3,40,275,0.0025890150445310586,0.0
354,3,41,269,0.0026340011358517907,0.0
355,3,42,200,0.0020563861070554607,0.0
356,3,43,168,0.0018164715041032794,0.0
357,3,44,100,0.0011527643288606077,0.0
358,3,45,44,0.0005491899448313737,0.0
359,3,46,11,0.00013664935774801857,0.0
360,3,47,10,0.00012145060603852413,0.0
361,3,48,5,5.919191201714198e-05,0.0
362,3,49,7,8.0413555427915e-05,0.0
363,3,50,9,0.00010447865152887093,0.0
364,3,51,9,9.906657273687918e-05,0.0
365,3,52,18,0.00015846883886360235,0.0
366,3,53,35,0.00022487936828172888,0.0
367,3,54,210,0.0011218607931021587,0.0
368,3,55,322,0.0016263447648871155,0.0
369,3,56,344,0.0017515274949083503,0.0
370,3,57,380,0.002086433242372165,0.0
371,3,58,410,0.002293539490834233,0.0
372,3,59,412,0.0023178491260246073,0.0
373,3,60,391,0.0023438015141796996,0.0
374,3,61,396,0.0025876095323353176,0.0
375,3,62,418,0.0031677465802735782,0.0
376,3,63,366,0.0032343298486227586,0.0
377,3,64,304,0.002871825876662636,0.0
378,3,65,278,0.0026873404995746654,0.0
379,3,66,253,0.002577923599718772,0.0
380,3,67,142,0.0015224127024969713,0.0
381,3,68,111,0.0012705607637100375,0.0
382,3,69,74,0.0008921251868640594,0.0
383,3,70,9,0.00010850694444444444,0.0
384,3,71,17,0.00020188105643169295,0.0
385,3,72,6,6.990481294637135e-05,0.0
386,3,73,7,7.959429650012508e-05,0.0
387,3,74,6,6.900438177824292e-05,0.0
388,3,75,10,0.00010741253933984253,0.0
389,3,76,11,8.715977972346579e-05,0.0
390,3,77,45,0.00025085569665414244,0.0
391,3,78,202,0.000960486900290048,0.0
392,3,79,264,0.0012389015073301672,0.0
393,3,80,346,0.0016452843108351006,0.0
394,3,81,379,0.0019696701971749003,0.0
395,3,82,421,0.0022361739647736205,0.0
396,3,83,455,0.0024581307401404648,0.0
397,3,84,398,0.00228310502283105,0.0
398,3,85,396,0.002482774186672017,0.0
399,3,86,322,0.0024117862947622293,0.0
400,3,87,320,0.0028817665228785243,0.0
401,3,88,286,0.0027369468687796663,0.0
402,3,89,231,0.002270314895624484,0.0
403,3,90,221,0.0023443301156253313,0.0
404,3,91,144,0.0016318020080230266,0.0
405,3,92,127,0.001554772048381568,0.0
406,3,93,75,0.001003948865537782,0.0
407,3,94,20,0.0002637061258933045,0.0
408,3,95,5,6.551019338609087e-05,0.0
409,3,96,2,2.572347266881029e-05,0.0
410,3,97,7,8.705060127093877e-05,0.0
411,3,98,5,6.235657986630749e-05,0.0
412,3,99,12,0.00013591573224600747,0.0
413,3,100,17,0.0001375838654591659,0.0
414,3,101,24,0.00013227659035042273,0.0
415,3,102,166,0.0007872858084618996,0.0
416,3,103,269,0.0012945451045501576,0.0
417,3,104,264,0.0013582902007594076,0.0
418,3,105,312,0.0018005332348426265,0.0
419,3,106,391,0.0022466745194932056,0.0
420,3,107,392,0.002271489332112601,0.0
421,3,108,410,0.002595988248404417,0.0
422,3,109,387,0.00276713190710445,0.0
423,3,110,333,0.0028704669465300105,0.0
424,3,111,288,0.003035637114879892,0.0
425,3,112,274,0.003224174246614029,0.0
426,3,113,230,0.002812526749575064,0.0
427,3,114,194,0.002496686099635793,0.0
428,3,115,154,0.002128924340240817,0.0
429,3,116,119,0.001713487595213754,0.0
430,3,117,67,0.001041715254131878,0.0
431,3,118,26,0.0004376735964986112,0.0
432,3,119,17,0.0003022007323923632,0.0
433,3,120,8,0.00014608937017220286,0.0
434,3,121,13,0.00023702299123014932,0.0
435,3,122,4,7.189977171822479e-05,0.0
436,3,123,11,0.0001821885817447041,0.0
437,3,124,20,0.00029297590273200027,0.0
438,3,125,28,0.00035393308136668733,0.0
439,3,126,59,0.000654043987229514,0.0
440,3,127,248,0.002528032619775739,0.0
441,3,128,287,0.00281234688878001,0.0
442,3,129,342,0.0034153892245468616,0.0
443,3,130,371,0.003794969364061333,0.0
444,3,131,364,0.003870446377304723,0.0
445,3,132,386,0.004251522728023703,0.0
446,3,133,337,0.00390987562650826,0.0
447,3,134,301,0.003755973995183369,0.0
448,3,135,239,0.0032196791098058762,0.0
449,3,136,239,0.0033385949962982104,0.0
450,3,137,210,0.0029743778592977634,0.0
451,3,138,83,0.0011841748583983679,0.0
452,3,139,63,0.0008948228108799091,0.0
453,3,140,59,0.000836642087351106,0.0
454,3,141,40,0.0006138358602909582,0.0
455,3,142,23,0.0003734433096819237,0.0
456,3,143,14,0.00024619713356194495,0.0
457,3,144,13,0.00023491994651053525,0.0
458,3,145,12,0.00021904205607476635,0.0
459,3,146,9,0.00016185303744200267,0.0
460,3,147,5,8.423322495325056e-05,0.0
461,3,148,6,9.199349912606176e-05,0.0
462,3,149,20,0.00027124896586331763,0.0
463,3,150,49,0.0005945447485925064,0.0
464,3,151,204,0.0023051107922123413,0.0
465,3,152,210,0.002191952403319242,0.0
466,3,153,255,0.002622620357704847,0.0
467,3,154,279,0.0028832739110215473,0.0
468,3,155,260,0.002673934282922816,0.0
469,3,156,260,0.0027815221344972933,0.0
470,3,157,247,0.0026933603759800233,0.0
471,3,158,304,0.0034812083457389552,0.0
472,3,159,229,0.0026988485698459653,0.0
473,3,160,193,0.002146519413210548,0.0
474,3,161,167,0.0017295125260203606,0.0
475,3,162,54,0.0005876527625121068,0.0
476,3,163,58,0.0006527121314427189,0.0
477,3,164,33,0.0003798998445864272,0.0
478,3,165,23,0.0002796148609219996,0.0
479,3,166,14,0.00016878654530110313,0.0
480,3,167,9,0.00010676789845186547,0.0
481,4,0,5,5.8868546535586034e-05,0.0
482,4,1,9,0.00010210217023835185,0.0
483,4,2,9,9.95784512231553e-05,0.0
484,4,3,9,8.442301559011687e-05,0.0
485,4,4,24,0.0001449958313698481,0.0
486,4,5,40,0.00015950871316345656,0.0
487,4,6,214,0.0007699974453355785,0.0
488,4,7,305,0.0011731446044964133,0.0
489,4,8,375,0.0015187535690708873,0.0
490,4,9,462,0.002112482853223594,0.0
491,4,10,545,0.0026369776848787474,0.0
492,4,11,483,0.002414541237164939,0.0
493,4,12,463,0.00246754354175105,0.0
494,4,13,501,0.0029381923958877038,0.0
495,4,14,440,0.003117737089734142,0.0
496,4,15,384,0.003329258459697766,0.0
497,4,16,363,0.0034097313544993427,0.0
498,4,17,289,0.002828674340302247,0.0
499,4,18,236,0.0024860423469925206,0.0
500,4,19,159,0.0017655484859588927,0.0
501,4,20,90,0.0010716964955524595,0.0
502,4,21,59,0.0007544757033248082,0.0
503,4,22,11,0.0001405427505493944,0.0
504,4,23,12,0.00015234419632088766,0.0
505,4,24,8,9.929993545504196e-05,0.0
506,4,25,2,2.3931460297707365e-05,0.0
507,4,26,12,0.00014283503743468272,0.0
508,4,27,10,0.00010984182776801405,0.0
509,4,28,18,0.00014902512729229623,0.0
510,4,29,55,0.0003213010941762716,0.0
511,4,30,240,0.001198202695956066,0.0
512,4,31,315,0.0015362706177271,0.0
513,4,32,391,0.0019376675636432114,0.0
514,4,33,410,0.002229411924635002,0.0
515,4,34,391,0.002198148158559004,0.0
516,4,35,470,0.0026867275658248252,0.0
517,4,36,458,0.0027708875310061103,0.0
518,4,37,465,0.003099276835405072,0.0
519,4,38,430,0.0033311383971801525,0.0
520,4,39,379,0.003495536043680366,0.0
521,4,40,330,0.0032836801098540254,0.0
522,4,41,275,0.002876418597353695,0.0
523,4,42,234,0.002592280763947357,0.0
524,4,43,156,0.0018309859154929577,0.0
525,4,44,114,0.0013837638376383763,0.0
526,4,45,65,0.0008448141408890044,0.0
527,4,46,17,0.00022077348640295059,0.0
528,4,47,15,0.00019406673308061532,0.0
529,4,48,6,7.632713811395642e-05,0.0
530,4,49,4,4.9369307101774825e-05,0.0
531,4,50,8,9.875933584346645e-05,0.0
532,4,51,13,0.00015141632500931794,0.0
533,4,52,16,0.00015005298746119725,0.0
534,4,53,53,0.00037148404370895274,0.0
535,4,54,219,0.0012546476387989757,0.0
536,4,55,280,0.0015312428222992705,0.0
537,4,56,374,0.0020370481320704363,0.0
538,4,57,415,0.0024370335136150896,0.0
539,4,58,455,0.002731338355794339,0.0
540,4,59,441,0.002646248747382254,0.0
541,4,60,481,0.003053832528078117,0.0
542,4,61,460,0.003178332066606785,0.0
543,4,62,417,0.0033734861784145424,0.0
544,4,63,363,0.003475080893756342,0.0
545,4,64,273,0.0027604477385562757,0.0
546,4,65,265,0.0027327475972445656,0.0
547,4,66,210,0.002309748237442119,0.0
548,4,67,166,0.001950004698806503,0.0
549,4,68,96,0.001223303940058107,0.0
550,4,69,82,0.0011385410013606953,0.0
551,4,70,17,0.00023495915856978978,0.0
552,4,71,11,0.00014549494735728268,0.0
553,4,72,6,7.652280379553107e-05,0.0
554,4,73,3,3.7799085262136654e-05,0.0
555,4,74,3,3.79137336181076e-05,0.0
556,4,75,7,8.077824064991864e-05,0.0
557,4,76,23,0.00018997431216909367,0.0
558,4,77,32,0.0001782302846671828,0.0
559,4,78,185,0.0008513183930790115,0.0
560,4,79,293,0.0013145910634727637,0.0
561,4,80,358,0.0016347927740332803,0.0
562,4,81,390,0.0019385528454476317,0.0
563,4,82,437,0.0022474568251715163,0.0
564,4,83,431,0.002227056410150417,0.0
565,4,84,428,0.002360194330019135,0.0
566,4,85,377,0.0022927131858374787,0.0
567,4,86,404,0.002991130262242163,0.0
568,4,87,350,0.0031784086162117003,0.0
569,4,88,14,0.0001395756899026958,0.0
570,4,89,24,0.0002549611184294395,0.0
571,4,90,14,0.0001607034218350035,0.0
572,4,91,10,0.00011909582450039302,0.0
573,4,92,12,0.00015027048687637747,0.0
574,4,93,10,0.00013796148115446168,0.0
575,4,94,8,0.0001120244213238486,0.0
576,4,95,7,9.762492503800399e-05,0.0
577,4,96,4,5.448477831505823e-05,0.0
578,4,97,0,0.0,0.0
579,4,98,2,2.5565966585281673e-05,0.0
580,4,99,1,1.1490026656861844e-05,0.0
581,4,100,2,1.6547935231381504e-05,0.0
582,4,101,6,3.4355209967591584e-05,0.0
583,4,102,8,3.948569877347548e-05,0.0
584,4,103,14,6.901753538381144e-05,0.0
585,4,104,9,4.540295119182747e-05,0.0
586,4,105,16,8.9122588119959e-05,0.0
587,4,106,21,0.0001233262861169838,0.0
588,4,107,20,0.00012010929946251088,0.0
589,4,108,14,9.04287615135191e-05,0.0
590,4,109,29,0.0002073353828555087,0.0
591,4,110,11,9.645653756105261e-05,0.0
592,4,111,15,0.00016208681369741634,0.0
593,4,112,259,0.0031925646525158397,0.0
594,4,113,220,0.0030019376142783067,0.0
595,4,114,159,0.0023254113345521025,0.0
596,4,115,174,0.002667320722322715,0.0
597,4,116,103,0.001634323976960792,0.0
598,4,117,82,0.0013958872395478687,0.0
599,4,118,21,0.00039083583034002717,0.0
600,4,119,7,0.00013677752159130875,0.0
601,4,120,10,0.00019868470723808388,0.0
602,4,121,3,5.905511811023622e-05,0.0
603,4,122,7,0.00013430029546065002,0.0
604,4,123,3,5.3574298623140524e-05,0.0
605,4,124,16,0.00024518066750436727,0.0
606,4,125,36,0.0004669139581333818,0.0
607,4,126,65,0.000747014813878386,0.0
608,4,127,225,0.0023489127144035327,0.0
609,4,128,253,0.002513037000248324,0.0
610,4,129,291,0.0029034382296011015,0.0
611,4,130,301,0.0030977914085173826,0.0
612,4,131,337,0.0035711636483092605,0.0
613,4,132,370,0.004095548028602422,0.0
614,4,133,346,0.0040623202188486965,0.0
615,4,134,299,0.003767261364781776,0.0
616,4,135,232,0.0031882145998240984,0.0
617,4,136,217,0.0031729321109502714,0.0
618,4,137,177,0.0026475603554013223,0.0
619,4,138,59,0.0009094692707289628,0.0
620,4,139,62,0.000944071383978195,0.0
621,4,140,37,0.0005632516364743492,0.0
622,4,141,26,0.00044002166260492825,0.0
623,4,142,29,0.0005316905927433401,0.0
624,4,143,5,9.578177081337879e-05,0.0
625,4,144,5,9.862905611993293e-05,0.0
626,4,145,5,9.812964889211626e-05,0.0
627,4,146,3,5.692707641511224e-05,0.0
628,4,147,5,8.94518391298125e-05,0.0
629,4,148,11,0.00017786976699060524,0.0
630,4,149,26,0.00036724719974010197,0.0
631,4,150,30,0.0003785297902944962,0.0
632,4,151,166,0.0019210517179525754,0.0
633,4,152,203,0.0021877829029615897,0.0
634,4,153,257,0.002703982324162239,0.0
635,4,154,267,0.0027920400715264197,0.0
636,4,155,272,0.0028485851328990635,0.0
637,4,156,330,0.0035406585624926236,0.0
638,4,157,320,0.0035477898377994834,0.0
639,4,158,237,0.0027915194346289753,0.0
640,4,159,222,0.002739590789051509,0.0
641,4,160,216,0.0026588215019879616,0.0
642,4,161,165,0.0019922964537123122,0.0
643,4,162,55,0.0006959646703025549,0.0
644,4,163,49,0.0006269432040636155,0.0
645,4,164,31,0.0003953627772322055,0.0
646,4,165,20,0.0002655019979025342,0.0
647,4,166,18,0.00023583051646883108,0.0
648,4,167,12,0.0001556723097878965,0.0
649,5,0,9,0.0001137297024072787,0.0
650,5,1,1,1.2073940813542133e-05,0.0
651,5,2,6,6.945569884008983e-05,0.0
652,5,3,10,9.727815716259071e-05,0.0
653,5,4,17,0.0001024991709625878,0.0
654,5,5,51,0.0002006302149103655,0.0
655,5,6,235,0.0008431219190172428,0.0
656,5,7,300,0.001157501186438716,0.0
657,5,8,379,0.0015528522905595595,0.0
658,5,9,440,0.0020618170231110943,0.0
659,5,10,380,0.0018881612290935833,0.0
660,5,11,454,0.002338048913631237,0.0
661,5,12,388,0.0021360816115304363,0.0
662,5,13,427,0.0026059466848940534,0.0
663,5,14,420,0.0030935808197989174,0.0
664,5,15,359,0.0032077343030996186,0.0
665,5,16,330,0.003201241693747878,0.0
666,5,17,284,0.0029479540783491458,0.0
667,5,18,228,0.0025556813468889062,0.0
668,5,19,152,0.0018267254744078164,0.0
669,5,20,116,0.0014630024341333603,0.0
670,5,21,60,0.000807471805776115,0.0
671,5,22,14,0.00019024323957059382,0.0
672,5,23,18,0.00023895814249870565,0.0
673,5,24,10,0.0001292390405293631,0.0
674,5,25,8,9.911907918375439e-05,0.0
675,5,26,4,4.886033273886595e-05,0.0
676,5,27,8,9.135131431703473e-05,0.0
677,5,28,17,0.00014431116883557865,0.0
678,5,29,42,0.00025184838727086294,0.0
679,5,30,227,0.0011632137494939764,0.0
680,5,31,266,0.0013275109170305676,0.0
681,5,32,363,0.0018549652257896377,0.0
682,5,33,355,0.001982464957837717,0.0
683,5,34,388,0.0022293853676474814,0.0
684,5,35,395,0.002307445161667202,0.0
685,5,36,396,0.0024597342741609885,0.0
686,5,37,409,0.0028181047728635116,0.0
687,5,38,361,0.002985173363322887,0.0
688,5,39,288,0.002856831099780778,0.0
689,5,40,314,0.0033129002648210086,0.0
690,5,41,257,0.0028605456184677717,0.0
691,5,42,183,0.0021400254931998645,0.0
692,5,43,128,0.0015585048094484354,0.0
693,5,44,99,0.0012640933641482693,0.0
694,5,45,55,0.0007515817379302805,0.0
695,5,46,17,0.00023719165085388995,0.0
696,5,47,11,0.00014990664904127884,0.0
697,5,48,12,0.00015787188696372894,0.0
698,5,49,6,7.526058979215533e-05,0.0
699,5,50,9,0.00011187768040275965,0.0
700,5,51,6,7.074470593783899e-05,0.0
701,5,52,17,0.00016240124571308476,0.0
702,5,53,41,0.00029090393075067403,0.0
703,5,54,219,0.0012907484572903714,0.0
704,5,55,218,0.0012140518143948676,0.0
705,5,56,311,0.0017497566656726998,0.0
706,5,57,380,0.0023038680732387533,0.0
707,5,58,403,0.002513816634854099,0.0
708,5,59,412,0.002580014903969591,0.0
709,5,60,404,0.002676702091007871,0.0
710,5,61,420,0.003026481715006305,0.0
711,5,62,342,0.0029019940602460757,0.0
712,5,63,325,0.003287377481969999,0.0
713,5,64,308,0.0032787583299623154,0.0
714,5,65,240,0.002615062761506276,0.0
715,5,66,160,0.0018246094195461283,0.0
716,5,67,135,0.0016072002571520412,0.0
717,5,68,87,0.0010840175934809424,0.0
718,5,69,73,0.0009638617848607682,0.0
719,5,70,25,0.00032671624041087833,0.0
720,5,71,13,0.0001658565213508376,0.0
721,5,72,12,0.00014891847954232387,0.0
722,5,73,5,5.994341341773366e-05,0.0
723,5,74,5,5.9897455556087976e-05,0.0
724,5,75,8,8.756184054988836e-05,0.0
725,5,76,11,8.665374738069355e-05,0.0
726,5,77,46,0.000248465992567626,0.0
727,5,78,202,0.0009167441966007852,0.0
728,5,79,278,0.0012519590005944554,0.0
729,5,80,342,0.0015830181954518314,0.0
730,5,81,350,0.0017808170388574278,0.0
731,5,82,428,0.002257919864946849,0.0
732,5,83,348,0.0018685165696613044,0.0
733,5,84,430,0.002464324603129119,0.0
734,5,85,412,0.0025828453928808757,0.0
735,5,86,341,0.002571624648381234,0.0
736,5,87,329,0.00305027860447436,0.0
737,5,88,265,0.0026652720086093313,0.0
738,5,89,228,0.002407704654895666,0.0
739,5,90,211,0.0023920190454596985,0.0
740,5,91,120,0.001442498407241342,0.0
741,5,92,74,0.0009716514134901982,0.0
742,5,93,69,0.0009797100626162518,0.0
743,5,94,23,0.00032211982857623036,0.0
744,5,95,18,0.0002490591100287802,0.0
745,5,96,10,0.00013545179947715606,0.0
746,5,97,5,6.577389565629193e-05,0.0
747,5,98,4,5.2697450760819445e-05,0.0
748,5,99,7,8.292954542762028e-05,0.0
749,5,100,14,0.00011903142429601414,0.0
750,5,101,41,0.00023998922975164042,0.0
751,5,102,193,0.000989251500535631,0.0
752,5,103,253,0.0012970767069631999,0.0
753,5,104,328,0.0017150954544741506,0.0
754,5,105,346,0.00201069270106927,0.0
755,5,106,347,0.0020927567697967553,0.0
756,5,107,399,0.002458637582031611,0.0
757,5,108,429,0.002822071360909378,0.0
758,5,109,438,0.003224975150020248,0.0
759,5,110,386,0.0034628461724784468,0.0
760,5,111,323,0.0035385626643295357,0.0
761,5,112,277,0.0034191621201273854,0.0
762,5,113,237,0.0031579788935081547,0.0
763,5,114,171,0.002387301232740929,0.0
764,5,115,127,0.0018383683395336045,0.0
765,5,116,100,0.001507522537461935,0.0
766,5,117,55,0.000894628972965939,0.0
767,5,118,27,0.00046520443150295494,0.0
768,5,119,8,0.00014691838683611255,0.0
769,5,120,11,0.00020749627449870786,0.0
770,5,121,8,0.00015050041387613817,0.0
771,5,122,6,0.00011124295461287452,0.0
772,5,123,1,1.7210519069255127e-05,0.0
773,5,124,18,0.000270929287455974,0.0
774,5,125,27,0.00034711062544192327,0.0
775,5,126,55,0.0006218132073125233,0.0
776,5,127,221,0.0022815022815022815,0.0
777,5,128,263,0.002636988018248358,0.0
778,5,129,317,0.0032428008797503963,0.0
779,5,130,318,0.003359568960963499,0.0
780,5,131,337,0.0036753479038520265,0.0
781,5,132,318,0.0035954954547510287,0.0
782,5,133,333,0.004007268438850046,0.0
783,5,134,317,0.004061499039077514,0.0
784,5,135,225,0.003121012040170893,0.0
785,5,136,231,0.0033675923901158975,0.0
